lat,long,exx,eyy,exy,var_exx,var_eyy,var_exy,cc_xx_yy,cc_xx_xy,cc_yy_xy
-36.25,44.1,1.46E+00,1.36E+00,6.75E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,44.7,1.51E+00,1.44E+00,8.00E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,45.3,1.56E+00,1.53E+00,9.04E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,45.9,1.57E+00,1.83E+00,9.16E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,46.5,1.51E+00,2.77E+00,7.98E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,47.1,1.41E+00,4.81E+00,6.44E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,47.7,1.45E+00,7.76E+00,8.94E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,48.3,1.84E+00,1.05E+01,1.93E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,48.9,2.54E+00,1.11E+01,3.57E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,49.5,3.03E+00,8.94E+00,4.56E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,50.1,3.68E+00,3.15E+00,4.98E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,51.9,-7.58E+00,9.58E+00,-5.33E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,52.5,-3.20E+01,1.21E+02,-5.05E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,53.1,-1.00E+01,1.18E+02,-4.10E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,53.7,-5.17E+00,3.92E+01,-1.56E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,78.9,3.19E+02,-3.00E+01,1.29E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,79.5,2.73E+02,-8.39E+01,8.14E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,80.1,1.45E+02,-4.87E+01,4.02E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,80.7,8.09E+01,-4.66E+01,1.14E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,81.3,7.69E+00,-7.84E+00,1.36E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,177.3,-1.32E-01,1.64E+01,-8.17E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,177.9,-1.20E+01,6.64E+01,-4.91E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,178.5,-6.89E+01,9.82E+01,-6.59E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,179.1,-1.46E+02,3.01E+01,2.48E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,179.7,-1.77E+02,8.27E+00,3.07E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-179.7,-2.31E+02,7.08E+00,4.09E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-179.1,-3.23E+02,-3.32E+00,4.51E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-110.7,1.71E+03,1.59E-12,-1.56E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-102.9,1.57E+00,-3.07E+00,1.34E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-102.3,2.23E+01,-4.23E+01,6.11E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-101.7,4.12E+01,-3.87E+01,1.06E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-101.1,3.80E+01,-5.36E+01,1.60E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-100.5,3.84E+01,-5.69E+01,1.98E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-99.9,3.87E+01,-5.94E+01,2.34E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-99.3,5.01E+01,-6.00E+01,2.74E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-98.7,7.00E+01,-7.13E+01,3.15E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-98.1,2.07E+02,-5.26E+01,3.03E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-97.5,2.17E+02,-3.60E+01,2.20E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-96.9,1.35E+02,-1.96E+01,6.49E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-74.7,-1.58E+02,4.39E-01,1.57E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-74.1,-1.85E+02,1.48E+00,2.06E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-73.5,-2.15E+02,-1.21E+01,3.67E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-72.9,5.71E+00,-1.34E+01,8.43E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-72.3,-1.83E+02,6.94E+01,-9.20E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-71.7,-7.42E+01,1.63E+01,6.07E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-71.1,-1.45E+02,1.89E+01,4.21E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-70.5,-1.02E+02,7.16E+00,3.06E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-69.9,-5.03E+01,7.79E+00,-5.81E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-69.3,-2.68E+01,-6.12E-02,-1.87E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-68.7,-2.03E+01,2.77E+00,-5.61E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-68.1,-3.04E+01,5.08E+00,3.08E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-67.5,-3.24E+01,8.64E+00,5.09E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-66.9,4.34E+00,-1.10E+00,3.42E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-66.3,-2.33E+00,2.84E-01,5.38E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-65.7,-3.69E+00,-1.59E-01,4.68E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-17.7,2.78E+02,-7.02E+00,6.76E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-36.25,-17.1,2.62E+02,-1.82E+00,1.04E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,33.3,1.60E+00,2.65E-02,-8.06E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,33.9,1.55E+00,1.39E-01,-1.14E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,34.5,1.54E+00,2.58E-01,-1.12E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,35.1,1.48E+00,3.80E-01,-1.04E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,35.7,1.43E+00,5.04E-01,-9.63E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,36.3,1.37E+00,6.24E-01,-8.60E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,36.9,1.31E+00,7.36E-01,-7.35E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,37.5,1.27E+00,8.32E-01,-5.93E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,38.1,1.24E+00,9.06E-01,-4.39E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,38.7,1.22E+00,9.55E-01,-2.81E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,39.3,1.23E+00,9.78E-01,-1.26E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,39.9,1.25E+00,9.81E-01,1.48E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,40.5,1.28E+00,9.74E-01,1.37E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,41.1,1.33E+00,9.70E-01,2.36E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,41.7,1.38E+00,9.85E-01,3.14E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,42.3,1.42E+00,1.03E+00,3.79E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,42.9,1.46E+00,1.11E+00,4.38E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,43.5,1.50E+00,1.21E+00,5.03E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,44.1,1.54E+00,1.33E+00,5.77E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,44.7,1.57E+00,1.44E+00,6.58E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,45.3,1.62E+00,1.55E+00,7.38E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,45.9,1.65E+00,1.70E+00,8.07E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,46.5,1.67E+00,2.02E+00,8.68E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,47.1,1.67E+00,2.68E+00,9.60E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,47.7,1.73E+00,3.70E+00,1.20E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,48.3,1.90E+00,4.61E+00,1.71E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,48.9,2.14E+00,4.70E+00,2.35E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,49.5,2.19E+00,3.53E+00,2.59E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,50.1,2.24E+00,1.09E+00,2.39E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,52.5,-5.20E+00,2.96E+01,-1.02E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,53.1,-1.05E+01,9.65E+01,-3.32E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,53.7,-2.90E+01,1.09E+02,-5.55E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,54.3,-8.94E+00,1.01E+01,-4.10E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,78.3,9.31E+01,8.47E+01,8.80E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,78.9,1.82E+02,1.52E+02,1.76E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,79.5,2.43E+02,1.51E+01,1.17E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,80.1,1.70E+02,-2.74E+01,6.11E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,80.7,8.10E+01,-1.99E+01,2.55E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,81.3,4.16E+01,-2.36E+01,6.11E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,81.9,3.89E+00,-4.79E+00,1.19E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,177.9,-2.36E+01,-4.01E-01,-1.22E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,178.5,-5.79E+01,2.86E+01,-9.23E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,179.1,-1.09E+02,3.97E+01,-7.74E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,179.7,-1.66E+02,1.72E+01,2.34E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-179.7,-2.03E+02,7.76E+00,4.17E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-179.1,-3.22E+02,-9.56E+00,1.02E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-178.5,-8.37E+01,-1.85E+01,4.72E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-110.7,1.70E+03,1.56E-12,-1.55E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-105.9,1.47E+00,-3.30E+01,5.64E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-105.3,4.44E+01,-4.55E+01,7.42E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-104.7,5.73E+01,-7.11E+01,1.49E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-104.1,7.27E+01,-8.22E+01,2.13E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-103.5,8.46E+01,-1.02E+02,2.78E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-102.9,1.55E+02,-9.65E+01,3.09E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-102.3,1.52E+02,-9.26E+01,3.16E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-101.7,7.10E+01,-9.22E+01,2.98E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-101.1,5.13E+01,-7.00E+01,2.52E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-100.5,3.84E+01,-5.93E+01,2.11E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-99.9,3.48E+01,-4.95E+01,1.75E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-99.3,2.97E+01,-4.15E+01,1.41E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-98.7,3.30E+01,-2.29E+01,9.19E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-98.1,1.17E+01,-3.76E+01,5.68E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-97.5,8.58E+00,2.56E+00,1.44E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-74.7,-5.23E+01,-6.67E+00,2.84E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-74.1,-2.09E+02,-5.94E+00,6.27E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-73.5,-2.13E+02,-5.41E+00,4.20E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-72.9,-9.89E+01,-8.48E+00,-6.68E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-72.3,-5.86E+01,-1.77E+01,9.09E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-71.7,-8.66E+01,5.36E+01,2.90E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-71.1,-1.27E+02,3.62E+01,9.29E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-70.5,-2.01E+02,3.45E+01,-2.48E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-69.9,-4.27E+01,1.71E+01,-1.55E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-69.3,-3.66E+01,1.58E+01,-5.78E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-68.7,-2.19E+01,1.43E+01,-9.31E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-68.1,-2.28E+01,1.31E+01,-1.57E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-67.5,-1.43E+01,3.45E+00,2.66E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-66.9,-9.48E+00,3.75E+00,3.38E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-66.3,-5.55E+00,2.39E+00,2.91E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-65.7,-9.94E+00,-1.07E+00,2.34E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-17.7,1.47E+02,-9.38E+00,-2.83E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-17.1,2.50E+02,-6.63E+01,-1.24E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-16.5,9.25E+01,-5.41E+01,-1.26E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.75,-15.9,4.70E+01,3.16E-01,-3.11E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,33.3,1.68E+00,2.28E-02,-7.64E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,33.9,1.64E+00,1.17E-01,-1.08E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,34.5,1.65E+00,2.15E-01,-1.06E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,35.1,1.60E+00,3.15E-01,-9.79E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,35.7,1.55E+00,4.16E-01,-8.98E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,36.3,1.50E+00,5.16E-01,-7.98E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,36.9,1.45E+00,6.09E-01,-6.81E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,37.5,1.41E+00,6.92E-01,-5.51E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,38.1,1.38E+00,7.59E-01,-4.13E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,38.7,1.37E+00,8.08E-01,-2.73E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,39.3,1.37E+00,8.40E-01,-1.37E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,39.9,1.39E+00,8.58E-01,-1.22E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,40.5,1.41E+00,8.70E-01,9.80E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,41.1,1.45E+00,8.87E-01,1.92E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,41.7,1.48E+00,9.19E-01,2.70E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,42.3,1.52E+00,9.73E-01,3.38E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,42.9,1.54E+00,1.05E+00,4.01E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,43.5,1.56E+00,1.16E+00,4.65E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,44.1,1.58E+00,1.28E+00,5.30E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,44.7,1.59E+00,1.41E+00,5.96E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,45.3,1.60E+00,1.53E+00,6.60E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,45.9,1.62E+00,1.65E+00,7.21E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,46.5,1.63E+00,1.79E+00,7.92E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,47.1,1.65E+00,1.97E+00,8.98E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,47.7,1.68E+00,2.19E+00,1.07E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,48.3,1.75E+00,2.29E+00,1.31E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,48.9,1.82E+00,2.07E+00,1.60E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,49.5,1.77E+00,1.43E+00,1.67E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,50.1,1.76E+00,4.44E-01,1.42E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,53.7,-2.70E+01,5.33E+01,-5.66E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,54.3,-2.63E+01,5.11E+01,-5.26E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,78.3,2.36E+02,2.82E+01,1.31E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,78.9,1.34E+02,9.44E+01,1.25E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,79.5,1.58E+02,8.69E+01,1.25E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,80.1,1.38E+02,2.24E+01,7.46E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,80.7,8.11E+01,-5.75E+00,3.42E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,81.3,3.81E+01,-8.55E+00,1.36E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,81.9,1.93E+01,-1.27E+01,4.96E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,82.5,8.92E-01,-3.03E+00,1.61E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,177.9,-4.24E+01,-2.62E+00,-5.57E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,178.5,-3.99E+01,1.37E+01,-4.48E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,179.1,-9.63E+01,3.33E+01,-2.39E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,179.7,-1.41E+02,1.92E+01,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-179.7,-1.83E+02,1.23E+01,3.14E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-179.1,-2.11E+02,-2.84E+00,5.09E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-178.5,-2.19E+02,-9.66E+00,7.04E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-177.9,-4.44E+01,-1.47E+01,2.72E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-111.3,4.01E+02,-1.67E+02,1.01E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-110.7,9.82E+02,-8.34E+01,-4.59E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-110.1,2.09E+01,1.65E+02,-3.11E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-109.5,6.38E+01,1.32E+02,-2.84E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-108.9,7.20E+01,7.58E+01,-1.92E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-108.3,7.86E+01,2.05E+01,-9.99E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-107.7,9.35E+01,-2.16E+01,3.55E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-107.1,1.09E+02,-7.31E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-106.5,1.48E+02,-1.09E+02,2.46E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-105.9,2.25E+02,-1.22E+02,3.17E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-105.3,1.08E+02,-1.29E+02,3.27E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-104.7,8.13E+01,-9.61E+01,2.56E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-104.1,6.02E+01,-7.78E+01,1.89E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-103.5,5.29E+01,-5.11E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-102.9,2.84E+01,-4.59E+01,6.72E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-102.3,4.13E+00,-3.29E+00,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-74.1,-1.78E+02,-2.94E+00,3.13E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-73.5,-1.87E+02,-3.08E+00,3.77E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-72.9,-1.95E+02,2.15E+01,2.93E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-72.3,-1.91E+01,-2.30E+00,-2.71E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-71.7,-1.62E+02,2.82E+01,-2.87E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-71.1,-6.17E+01,-9.05E+00,-2.76E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-70.5,-2.28E+02,4.17E+01,-1.51E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-69.9,-6.29E+01,2.66E+01,-1.21E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-69.3,-2.39E+01,1.36E+01,-9.49E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-68.7,-2.52E+01,9.51E+00,-5.51E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-68.1,-1.52E+01,6.30E+00,-4.31E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-67.5,-1.01E+01,2.26E+00,-1.13E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-66.9,-8.00E+00,2.13E+00,5.94E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-66.3,-6.95E+00,2.11E+00,-9.93E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-65.7,8.91E+00,3.14E+00,1.74E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-65.1,-2.71E+01,1.89E+01,3.68E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-17.7,8.04E+00,2.81E+00,-9.04E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-17.1,3.49E+01,-1.24E+01,-4.50E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-16.5,8.83E+01,-4.22E+01,-1.18E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-15.9,1.36E+02,-9.87E+01,-2.14E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-35.25,-15.3,2.67E+02,-5.00E+01,-1.05E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,33.3,1.77E+00,1.85E-02,-7.26E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,33.9,1.74E+00,9.30E-02,-1.03E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,34.5,1.75E+00,1.69E-01,-9.99E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,35.1,1.71E+00,2.48E-01,-9.16E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,35.7,1.67E+00,3.29E-01,-8.34E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,36.3,1.62E+00,4.11E-01,-7.37E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,36.9,1.57E+00,4.91E-01,-6.26E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,37.5,1.54E+00,5.64E-01,-5.08E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,38.1,1.51E+00,6.27E-01,-3.85E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,38.7,1.49E+00,6.77E-01,-2.61E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,39.3,1.49E+00,7.15E-01,-1.42E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,39.9,1.50E+00,7.45E-01,-3.13E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,40.5,1.52E+00,7.72E-01,6.88E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-34.75,41.1,1.55E+00,8.03E-01,1.57E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
